student_id,name,registration_date,course,gender,date_of_birth,address,cc,cellphone
169,Íris Pereira,2024-02-10,1º Ciclo de Psicologia,F,2002-07-23,"Av João Glama, S/N 1675-453 Rio Tinto",897671242,975001462
170,Isabela da Maia,2023-08-31,1º Ciclo de Jornalismo,M,1989-02-07,"R. de Macedo, 95 7273-121 Viseu",140484909,176388199
171,Carolina Branco,2023-06-16,Ano Zero Área de Design,F,2004-02-25,"Alameda do Amazonas, 40 1150-669 Rio Maior",373715949,558259196
172,Rui Maia,2024-01-04,Pós graduação Psicoterapia Psicanalítica – 7ª edição,F,1993-12-28,"Praça de Rodrigues, 97 2641-689 Vila Nova de Gaia",68137044,361114071
173,Marco Coelho,2024-01-18,1º Ciclo de Empreendedorismo,M,1995-02-06,"Praça Pupilos do Exército, 55 4893-373 Évora",528744712,746971263
174,Cláudio Ramos,2023-07-17,1º Ciclo de Empreendedorismo,F,1995-09-05,"Praça do Picoto, 96 6158-818 Costa da Caparica",660294150,909875257
175,Eduarda Fernandes,2024-01-02,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",F,1994-02-12,"Alameda Professor Gonçalves Ferreira, S/N 8880-227 Póvoa de Varzim",110596478,479393187
176,Vera da Mota,2023-12-12,1º Ciclo de Psicologia,F,1991-07-04,"Av Alves, 39 5634-328 Beja",334918214,928443599
177,Érica Teixeira,2023-11-30,1º Ciclo de Psicologia,F,2002-05-24,"Av do Pimenta, 88 2041-896 Trofa",169135730,453543122
178,Ismael Neves,2023-10-20,1º Ciclo de Comunicação Empresarial,F,2001-12-06,"Avenida de Miranda, 1 9133-261 Caldas da Rainha",990664233,965124713
179,Renato Lima,2024-04-02,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,F,1995-09-16,"Rua Soares, 11 8076-728 Penafiel",932459144,738992973
180,Isaac Loureiro,2023-05-19,2º Ciclo de Psicologia,M,2001-07-12,"Rua Figueiredo, 46 0675-894 Cantanhede",875667180,451403621
181,Alexandre Borges,2023-11-21,1º ciclo de Serviço Social,M,1992-03-17,"Praça de Magalhães, 976 9107-641 Pinhel",204385641,545071800
182,Kelly-Juliana Neto,2024-04-23,1º Ciclo de Psicologia,M,2005-10-22,"R. Oliveira, 720 0692-680 Amarante",278312194,183623098
183,Isabela Correia,2024-02-11,Ano Zero Plano de Estudos II (Serviço Social),M,1993-02-12,"Alameda David Ferreira, 63 7564-644 Vila Nova de Gaia",209756359,820735017
184,Vasco Pinho,2024-03-07,1º Ciclo de Design de Comunicação,F,2004-04-22,"Alameda Soares, 5 0760-097 Agualva-Cacém",806802109,136947085
185,Mauro Miranda,2023-11-20,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,M,1995-05-01,"Alameda de Teixeira, 258 3787-336 Albufeira",969882280,733766024
186,Luísa Machado,2023-06-22,1º Ciclo de Comunicação Empresarial,F,1997-11-20,"Travessa de Nascimento, 2 6595-312 Figueira da Foz",798614077,980509876
187,Miguel Cunha,2023-11-18,Ano Zero Área de Multimédia,F,2001-07-04,"R. Sérgio Matias, 23 2478-644 Entroncamento",630208378,563427336
188,Adriana Cruz,2023-09-25,1º Ciclo de Multimédia,F,1997-09-18,"Largo de Borges, 84 5763-251 Estremoz",902082436,36321274
189,Lisandro Rodrigues,2023-07-10,1º Ciclo de Psicologia,M,2003-10-20,"Av Ernesto Veiga de Oliveira, 38 1383-171 Faro",741692841,200157709
190,Erika Antunes,2024-02-07,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",F,1999-11-03,"Avenida de Esteves, 70 7069-972 Peso da Régua",64264605,151436151
191,Enzo Baptista,2023-09-15,Ano Zero Plano de Estudos Único (Informática),M,2000-05-23,"Travessa de Pinto, S/N 6185-651 Viseu",469518446,10066794
192,Mateus de Esteves,2023-07-06,Ano Zero Plano de Estudos II ( Gestão),M,1989-07-11,"Alameda Leite, 82 3087-011 Lixa",731625493,22448761
193,Lucas Esteves,2023-10-02,Ano Zero Área de Jornalismo,F,2006-02-08,"Rua de Valente, S/N 7756-400 Castelo Branco",428665557,195070467
194,Igor Soares,2024-02-07,1º Ciclo de Psicologia,F,1998-07-26,"Av do Carvalhão, 10 5485-682 Oliveira do Bairro",647381438,497694370
195,Tomás Valente,2023-07-30,Ano Zero Plano de Estudos II (Serviço Social),F,1990-07-13,"R. Marques, S/N 8158-535 Portimão",893430802,40608551
196,Larissa Rodrigues,2024-04-10,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",F,1996-05-06,"Travessa de Brito, 19 3497-164 Fafe",573651441,764995532
197,Patrícia Pacheco,2024-04-14,1º Ciclo de Gestão de Recursos Humanos,F,1989-12-24,"Travessa de Baptista, 80 5707-452 Queluz",598274914,389063229
198,Jéssica Castro,2023-06-12,Pós graduação Psicoterapia Psicanalítica – 7ª edição,M,1989-02-07,"R. Ângela Lima, 9 6864-043 Alcobaça",291055227,668639595
199,Gustavo Lima,2023-08-18,Ano Zero Plano de Estudos I (Comunicação Empresarial),F,1997-07-21,"Av Magalhães, 67 1422-496 Lourosa",867165982,28702434
200,Lara de Fernandes,2023-12-16,Ano Zero Plano de Estudos II ( Gestão),F,1995-07-18,"Largo de Cunha, 69 2655-773 Bragança",614277131,696321811
201,Emília Leal,2024-01-12,1º Ciclo de Comunicação Empresarial,M,2002-10-26,"Avenida Alice Cruz, 28 5996-338 Braga",797903507,768301519
202,Salomé Magalhães,2023-06-02,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,F,1998-05-25,"Av Nicole Matos, 74 7764-995 Trofa",287738450,733780443
203,Salvador Neves,2023-06-25,1º Ciclo de Design de Comunicação,F,1997-04-28,"Travessa de Garcia, 67 8527-544 Vale de Cambra",574864805,98188564
204,Rafaela Nunes,2023-10-21,Ano Zero Plano de Estudos Único (Informática),M,1992-05-24,"Praça de Carneiro, 55 2756-388 Cartaxo",341785493,917551484
205,Luísa Reis,2023-06-12,Ano Zero Plano de Estudos II ( Gestão),M,1997-08-14,"Praça de São Vicente de Paulo, 56 8558-043 Viana do Castelo",114101538,972157537
206,Luciana Costa,2023-11-16,2º Ciclo de Serviço Social,M,1989-06-16,"Travessa Sara Lopes, 12 1462-329 Odivelas",716861764,715209491
207,Brian Abreu,2024-02-15,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",M,1994-09-11,"Avenida Garcia, 8 9493-403 Sabugal",455914494,310016681
208,Andreia Sousa,2023-09-06,1º Ciclo de Gestão de Recursos Humanos,M,1997-12-06,"Avenida de Vaz, 39 1883-919 Marco de Canaveses",472320069,370088991
209,Maria Alves-Valente,2023-07-21,1º Ciclo de Comunicação Empresarial,F,1995-03-22,"Rua Amnistia Internacional, 537 4402-517 Gouveia",260812182,578891942
210,Beatriz Henriques,2023-05-22,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,M,2000-11-07,"Largo Pinheiro, S/N 1340-130 Amarante",3316797,38671118
211,Matias Campos,2023-05-28,Ano Zero Área de Design,F,2004-10-26,"Praça de Barbosa, 880 6011-221 Macedo de Cavaleiros",855887721,12975877
212,Laura Freitas-Reis,2024-01-12,1º ciclo de Serviço Social,M,1997-06-20,"Av do Tronco, 23 1512-090 Vila Nova de Gaia",608597860,673935014
213,Frederico Figueiredo-Neves,2023-08-26,Ano Zero Plano de Estudos IV (Empreendedorismo),M,1994-03-06,"Praça Matos, S/N 6978-406 Fátima",557944838,109045247
214,Ângelo Ramos,2023-05-30,2º Ciclo de Serviço Social,M,1996-02-23,"Av da Galega, S/N 9839-750 Ílhavo",919332010,534647709
215,Alícia Guerreiro-Pacheco,2023-11-18,1º Ciclo de Gestão de Recursos Humanos,F,1989-06-11,"Avenida Lúcia Ramos, 70 7430-744 Braga",502850890,411669192
216,Luna Azevedo,2023-05-14,1º Ciclo de Design de Comunicação,M,1995-10-21,"Travessa Vicente Pires, 94 7303-127 Torres Novas",67180483,764875117
217,Leandro Correia-Baptista,2023-05-30,1º Ciclo de Gestão de Recursos Humanos,M,1994-08-19,"Av das Âncoras, 69 4164-156 Vila do Conde",369534331,315810835
218,Ângela Anjos,2024-04-28,1º Ciclo de Psicologia,M,1999-02-20,"Rua Ângela Pinheiro, 37 7035-198 Vizela",664872082,417128514
219,Lúcia Coelho,2024-03-06,Ano Zero Área de Multimédia,M,1994-06-19,"Travessa Lourenço, 8 8604-404 Guarda",237328334,391288620
220,Filipa Freitas,2023-05-14,Ano Zero Plano de Estudos Único (Informática),F,1994-03-27,"Travessa Bárbara Borges, 460 5150-092 Caniço",169887558,714632597
221,Petra Leite,2023-05-30,Ano Zero Plano de Estudos I (Psicologia),F,1999-12-20,"Avenida Grande de Cima, S/N 7414-177 Leiria",994631362,24554430
222,Wilson Valente,2024-01-25,1º Ciclo de Informática,M,2003-02-11,"Largo da Agra do Amial, 29 8469-128 Porto Santo",997437713,514888275
223,Nuno Branco,2023-11-27,Ano Zero Área de Design,F,1995-02-10,"Travessa Gil Matos, S/N 6892-573 Rio Tinto",537477257,91104969
224,Daniela da Sá,2024-05-07,Ano Zero Plano de Estudos II (Serviço Social),F,2004-08-06,"Alameda Lucas Fernandes, 788 2571-255 Elvas",186375161,789228821
225,Ema Lopes,2023-09-10,1º Ciclo de Psicologia,F,2001-06-17,"Travessa do Barredo, 37 6871-841 Porto Santo",747708670,366778265
226,Luís Matias-Miranda,2023-09-26,1º Ciclo de Empreendedorismo,M,2002-09-07,"Av do Bonjardim, 62 5144-760 Costa da Caparica",942631495,727154871
227,Mélanie Freitas,2023-08-04,Pós graduação Psicoterapia Psicanalítica – 7ª edição,M,1997-05-18,"Largo de Martins, S/N 3015-763 Valongo",830567827,469811373
228,Tomás Simões,2023-07-16,Ano Zero Plano de Estudos I (Comunicação Empresarial),F,1998-10-19,"Av de Belém, 25 3239-235 Tarouca",346660201,989211449
229,Denis Pinheiro,2023-11-19,Pós graduação Psicoterapia Psicanalítica – 7ª edição,F,2004-04-23,"Avenida Iara Faria, 53 7242-969 Lisboa",618725480,776640056
230,Artur Barros,2023-07-06,1º Ciclo de Multimédia,F,2000-07-19,"R. Lopes, 3 0666-600 Caldas da Rainha",911670558,334407525
231,Rodrigo Leite,2023-08-25,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,F,2002-02-20,"Alameda de Moura, 469 5533-777 Ponte de Sor",204475012,720920285
232,Ariana da Fonseca,2023-11-09,1º Ciclo de Psicologia,F,1993-12-04,"Travessa dos Flamingos, 99 5118-656 Esposende",179732814,758840678
233,Ana Domingues,2023-11-08,1º Ciclo de Gestão,M,2000-02-08,"Praça Amaral, 23 6407-964 São Salvador de Lordelo",931168220,189702526
234,Diogo Magalhães,2023-07-15,Ano Zero Plano de Estudos I (Comunicação Empresarial),F,1999-01-08,"R. Joaquim Ribeiro, 110 7194-659 Cartaxo",531604598,197113112
235,Madalena do Carvalho,2023-06-01,1º Ciclo de Jornalismo,F,1995-12-22,"Rua Oliveira, 9 6003-475 Ovar",550564119,318265445
236,Carlos Ribeiro,2023-12-23,1º Ciclo de Informática,F,1989-01-06,"Praça do Cais das Pedras, 86 4697-449 Tavira",854442253,211793317
237,Vasco Pinto,2024-04-17,1º Ciclo de Gestão de Recursos Humanos,F,1998-03-28,"Av do Alto do Varejão, 60 2590-772 Freamunde",894491775,821659331
238,Joel Reis,2023-09-06,1º Ciclo de Gestão de Recursos Humanos,M,1995-02-02,"Praça do Bicalho, S/N 9784-690 Caldas da Rainha",363967193,840461893
239,Teresa Garcia,2024-05-07,Ano Zero Plano de Estudos II ( Gestão),F,2006-06-11,"Alameda de D. João II, 26 0555-493 Esposende",772924727,73032140
240,Miriam Mota,2023-09-21,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,M,1992-02-22,"Av Faria, 51 6886-765 Porto Santo",591627152,404888456
241,Mateus Campos,2023-11-15,Ano Zero Área de Multimédia,M,1995-06-20,"R. 9 de Abril, 4 0415-417 Santo Tirso",275742899,892259279
242,Soraia Sousa,2023-11-21,1º Ciclo de Gestão,F,1999-04-28,"Praça Iara Soares, 96 6104-946 Anadia",600046226,827347218
243,Erica-Júlia Pinheiro,2023-08-25,1º Ciclo de Gestão de Recursos Humanos,M,1990-09-07,"Travessa Barros, 85 0929-556 Gondomar",381880798,538140850
244,Samuel Coelho,2023-06-18,1º Ciclo de Gestão de Recursos Humanos,M,1997-10-05,"R. Yara Baptista, 3 7410-549 Gafanha da Nazaré",428558289,900139320
245,Pilar da Pinho,2024-02-02,1º Ciclo de Gestão,M,2004-06-19,"R. de Coelho, 132 7755-103 Estarreja",171979818,143194505
246,Caetana Castro,2023-09-18,1º Ciclo de Informática,M,1990-03-11,"Av Diego Neves, 96 3614-355 Alcobaça",492765099,453582504
247,Ariana-Amélia Maia,2023-09-23,Ano Zero Plano de Estudos II ( Gestão),F,1994-01-28,"Travessa de Lima, 12 5371-966 Faro",936929934,431068374
248,Isaac Santos,2024-02-05,Ano Zero Plano de Estudos IV (Empreendedorismo),M,2005-02-23,"Avenida de Maceda, S/N 6559-720 Setúbal",533665326,87642838
249,Marcos Mota,2024-04-16,Pós graduação Psicoterapia Psicanalítica – 7ª edição,F,2001-11-05,"Largo Flor Correia, 70 8055-758 Évora",871068030,973633523
250,Iara Branco,2024-03-31,1º Ciclo de Psicologia,M,1994-05-22,"Rua Vasco Magalhães, 70 6868-736 Paços de Ferreira",98449195,35577287
251,Marcos Barbosa,2024-01-16,Ano Zero Área de Multimédia,F,2001-01-09,"Avenida Nádia Fernandes, 16 8064-307 São Mamede de Infesta",860233424,253624125
252,Leandro Paiva,2023-10-31,Ano Zero Plano de Estudos I (Psicologia),M,2005-02-12,"R. de Gonçalves, S/N 0030-596 Costa da Caparica",676673635,177671423
253,Lúcia Brito,2023-07-15,Ano Zero Área de Design,F,1993-02-06,"Av Madalena Gomes, 24 4307-555 Covilhã",293551991,480558386
254,Pilar Assunção,2023-09-26,1º Ciclo de Jornalismo,F,1998-10-20,"Avenida da Ranha, 9 8088-443 Vale de Cambra",675146953,717014301
255,Nuno Andrade,2023-05-26,1º Ciclo de Design de Comunicação,F,1996-11-19,"Travessa Neves, S/N 0808-712 Estarreja",718762999,387797114
256,Pedro Pires,2023-09-28,Ano Zero Plano de Estudos II ( Gestão),F,1997-04-03,"Praça Artur Agostinho, 474 2975-727 Caldas da Rainha",616621291,521999291
257,Ana Sousa,2024-05-06,1º Ciclo de Informática,M,1997-02-03,"Travessa dos Combatentes da Grande Guerra, 7 2980-801 Gafanha da Nazaré",453459310,371137957
258,Matias Jesus,2024-03-02,Ano Zero Plano de Estudos Único (Informática),F,1990-04-09,"Alameda de Jesus, 45 7760-365 Almeirim",538427913,242773677
259,Afonso Garcia,2023-11-16,1º Ciclo de Gestão,M,1993-10-05,"Largo Moura, 55 1012-302 Vila Real de Santo António",278508805,759288573
260,Ângela do Miranda,2023-08-17,Ano Zero Área de Multimédia,F,1991-12-20,"Rua de Barbosa, 91 5907-379 Sabugal",405355119,677179834
261,Lourenço Machado-Pinho,2024-02-05,Ano Zero Área de Multimédia,M,2003-10-06,"Rua de Abreu, S/N 4373-198 Agualva-Cacém",272653523,970211601
262,Melissa Macedo-Rodrigues,2023-07-27,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",F,1993-03-21,"Av de Leite, 7 0016-094 Ovar",683940261,414692759
263,Patrícia do Alves,2023-08-30,Ano Zero Plano de Estudos I (Psicologia),F,1992-08-06,"Travessa de S. Lázaro, 49 6992-705 Horta",66670477,895299131
264,Leonardo do Martins,2023-07-13,1º Ciclo de Informática,F,1995-12-04,"Alameda Paiva, 88 3042-581 Montijo",524130158,429548632
265,Filipe Lopes,2023-10-12,1º Ciclo de Psicologia,M,1992-07-02,"Alameda Artur Cupertino de Miranda, 802 6435-306 Peso da Régua",285912941,418708970
266,Diogo Ferreira,2023-06-09,Ano Zero Área de Multimédia,M,1998-06-27,"Travessa Campos, 886 4965-039 São João da Madeira",408685414,332961094
267,Laura Vaz,2023-06-04,Ano Zero Plano de Estudos II (Serviço Social),F,1994-06-20,"Travessa Gil Morais, S/N 6101-737 Santana",713473346,771515832
268,Tatiana Araújo-Costa,2024-03-15,1º Ciclo de Gestão de Recursos Humanos,F,1996-09-18,"Rua Yara Vicente, 241 8393-904 Vila do Conde",644835969,150936697
269,Vicente da Fonseca,2024-01-15,1º Ciclo de Design de Comunicação,F,1995-09-09,"Rua Grande de Cima, 9 8247-612 Almeirim",299637792,135762036
270,Ângelo Jesus,2023-09-11,1º Ciclo de Gestão,F,2005-02-04,"Largo das Galeotas ao Parque das Nações, 94 7541-297 Valbom",460404769,690401092
271,Daniela Domingues,2024-01-02,Ano Zero Plano de Estudos II ( Gestão),M,2003-06-22,"Avenida dos Capitães de Abril, S/N 5256-581 Olhão",836124861,303362477
272,Manuel da Amorim,2023-09-22,1º Ciclo de Psicologia,F,2006-08-27,"Av Garcia, S/N 4774-397 Leiria",208183724,312151678
273,Lorena Abreu,2023-05-29,1º Ciclo de Design de Comunicação,M,2002-03-11,"R. Íris Vicente, 1 8801-925 Marco de Canaveses",895304158,443498912
274,Fabiana da Simões,2023-08-31,1º Ciclo de Jornalismo,F,2003-08-21,"Praça de Ribeiro, S/N 7509-219 Vila Real",249479442,116659956
275,Constança Pires,2024-05-02,1º Ciclo de Psicologia,M,2003-02-02,"Alameda Márcio Rocha, S/N 8377-698 Santa Comba Dão",510115309,128606637
276,Nelson da Azevedo,2024-02-17,Ano Zero Plano de Estudos Único (Informática),M,1990-12-28,"R. Martim Abreu, 722 2852-911 Felgueiras",809596092,716018037
277,Gabriela Melo,2023-10-28,1º Ciclo de Empreendedorismo,F,1996-10-14,"Rua de Alves, 5 0087-403 Ovar",195378430,545765845
278,Renato Morais-Amaral,2023-09-23,1º Ciclo de Empreendedorismo,M,1995-09-25,"Travessa Alexandra Amorim, S/N 3928-305 Esposende",547210303,866196228
279,Madalena Silva-Matos,2024-04-20,Ano Zero Plano de Estudos II (Serviço Social),F,2003-01-28,"Rua de Barros, 22 7779-518 Amadora",360264001,985672680
280,Juliana Amaral,2023-06-16,2º Ciclo de Psicologia,M,1992-05-22,"Praça de Francos, 84 1731-641 Bragança",510431310,465717732
281,Fabiana Magalhães,2023-08-16,Ano Zero Plano de Estudos Único (Informática),M,1999-03-17,"R. Simões, 595 0465-508 Mangualde",100714872,80011758
282,Violeta Nogueira,2023-07-04,1º Ciclo de Multimédia,F,2006-05-21,"Alameda de Ulisses, 64 1641-275 Penafiel",405855510,834913567
283,Joel Vieira,2023-10-30,1º Ciclo de Empreendedorismo,M,1992-01-02,"Avenida de Loureiro, 18 4757-705 Póvoa de Varzim",81844777,470255467
284,Filipe Ribeiro,2023-08-11,Ano Zero Área de Design,M,1992-12-12,"Praça Gabriela Assunção, 23 9965-197 Gafanha da Nazaré",822681686,532868425
285,Alice Oliveira,2023-06-16,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,F,2002-12-10,"Av do Outeiro, 71 5092-413 Câmara de Lobos",988309950,297554718
286,Afonso Valente,2024-02-23,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,F,1999-11-16,"Rua de Cardoso, 3 4773-334 Torres Vedras",942957291,477900507
287,Sara Pires,2024-03-20,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,F,2003-02-27,"R. Assunção, 4 3336-445 Paredes",174869118,867758275
288,Débora Abreu,2024-04-08,1º Ciclo de Multimédia,F,1994-10-05,"Largo Vitória Carvalho, 52 7225-925 Mêda",158521551,544078272
289,Adriana Moreira,2024-02-18,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",M,1990-08-24,"Avenida de Coelho, S/N 6061-140 Braga",451104257,338868728
290,Tatiana Gomes,2024-01-20,1º Ciclo de Gestão,F,1994-02-02,"Praça dos Aliados, 65 7509-310 Valbom",311520520,31309535
291,Isabel Carvalho,2023-07-21,1º Ciclo de Multimédia,F,1991-11-10,"Av de Fonseca, 808 5899-669 Santa Cruz",239007847,966071600
292,Santiago Faria,2024-03-22,1º Ciclo de Comunicação Empresarial,M,1996-09-08,"Largo de Brito, 904 2403-225 Santo Tirso",524892115,793327153
293,Vítor Costa,2024-01-10,1º Ciclo de Gestão de Recursos Humanos,F,1999-12-15,"Av Nogueira, 32 5289-129 Viseu",213290782,386661839
294,Nicole Matos,2023-12-14,1º Ciclo de Design de Comunicação,F,2002-01-08,"Alameda David Freitas, 75 1403-406 Loulé",491161197,703322396
295,David Nogueira,2023-09-25,1º Ciclo de Informática,F,2003-10-23,"Rua Jesus, 79 1446-772 Fundão",939925215,549448724
296,Mafalda do Matos,2024-03-10,1º Ciclo de Design de Comunicação,M,1993-08-04,"Largo de Branco, 53 0153-684 Rebordosa",229031699,396267084
297,Henrique Anjos,2023-06-26,2º Ciclo de Serviço Social,F,2004-05-20,"Alameda de Moreira, 35 2764-386 Sines",860472671,338691862
